View_ID,User_ID,Show_ID,Watch_Date,Watch_Time_Minutes,Completed,Device
V02533,U0278,S274,2023-01-10,74,Yes,Laptop
V02534,U0789,S114,2023-09-24,10,Yes,TV
V02535,U0338,S248,2023-12-07,88,Yes,TV
V02536,U0269,S055,2023-11-13,151,No,Laptop
V02537,U0015,S077,2023-08-01,124,Yes,Laptop
V02538,U0001,S109,2023-01-07,21,Yes,Laptop
V02539,U0105,S183,2023-07-19,175,No,TV
V02540,U0397,S150,2023-01-09,34,No,Laptop
V02541,U0449,S278,2023-10-17,180,Yes,Laptop
V02542,U0584,S027,2023-08-10,138,No,Tablet
V02543,U0544,S242,2023-01-10,51,Yes,Tablet
V02544,U0032,S058,2023-11-26,171,Yes,TV
V02545,U0705,S063,2023-08-07,22,No,TV
V02546,U0311,S130,2023-05-19,43,No,Mobile
V02547,U0281,S176,2023-07-21,118,No,Tablet
V02548,U0309,S020,2023-07-11,106,Yes,TV
V02549,U0332,S177,2023-03-06,166,Yes,Tablet
V02550,U0323,S218,2023-09-02,55,Yes,TV
V02551,U0624,S005,2023-04-03,94,Yes,TV
V02552,U0451,S016,2023-04-21,76,No,Tablet
V02553,U0399,S156,2023-06-07,148,No,Laptop
V02554,U0382,S115,2023-12-17,163,No,Tablet
V02555,U0099,S119,2023-06-17,146,Yes,TV
V02556,U0501,S042,2023-06-10,45,Yes,Laptop
V02557,U0224,S053,2023-06-20,52,No,Mobile
V02558,U0404,S066,2023-01-02,178,Yes,TV
V02559,U0735,S242,2023-02-16,70,Yes,TV
V02560,U0507,S081,2023-11-21,118,No,Laptop
V02561,U0633,S178,2023-10-02,152,Yes,Laptop
V02562,U0568,S167,2023-12-31,53,No,TV
V02563,U0175,S178,2023-10-27,45,No,Laptop
V02564,U0119,S258,2023-02-21,93,No,Tablet
V02565,U0460,S035,2023-07-08,24,Yes,Laptop
V02566,U0372,S158,2023-01-27,163,Yes,Mobile
V02567,U0466,S158,2023-05-13,78,No,Tablet
V02568,U0654,S110,2023-04-28,101,No,TV
V02569,U0542,S152,2023-06-02,38,No,Tablet
V02570,U0595,S154,2023-03-02,156,No,Tablet
V02571,U0297,S105,2023-04-13,19,No,Laptop
V02572,U0523,S274,2023-04-29,17,No,TV
V02573,U0543,S112,2023-04-10,117,Yes,Mobile
V02574,U0246,S267,2023-02-05,163,Yes,TV
V02575,U0526,S243,2023-08-07,139,Yes,TV
V02576,U0362,S090,2023-10-13,132,Yes,Tablet
V02577,U0293,S285,2023-04-11,121,Yes,TV
V02578,U0321,S093,2023-06-11,41,Yes,Tablet
V02579,U0419,S168,2023-12-21,179,No,TV
V02580,U0495,S263,2023-06-17,22,Yes,Mobile
V02581,U0365,S218,2023-09-20,132,Yes,TV
V02582,U0391,S255,2023-05-30,32,No,Tablet
V02583,U0167,S204,2023-08-15,160,No,Mobile
V02584,U0215,S203,2023-06-08,44,Yes,Laptop
V02585,U0269,S175,2023-07-12,23,No,Mobile
V02586,U0115,S025,2023-12-20,146,Yes,Laptop
V02587,U0592,S009,2023-09-03,146,Yes,TV
V02588,U0168,S049,2023-12-17,31,No,Tablet
V02589,U0295,S088,2023-12-06,176,No,Laptop
V02590,U0754,S264,2023-07-19,142,No,Laptop
V02591,U0597,S190,2023-11-14,122,No,TV
V02592,U0794,S252,2023-10-15,94,No,Laptop
V02593,U0531,S057,2023-09-24,161,Yes,Mobile
V02594,U0074,S226,2023-04-02,159,Yes,Tablet
V02595,U0141,S154,2023-10-03,145,Yes,TV
V02596,U0084,S237,2023-11-24,13,No,Laptop
V02597,U0269,S169,2023-10-25,35,No,Laptop
V02598,U0509,S082,2023-04-16,143,No,Tablet
V02599,U0085,S094,2023-09-25,65,Yes,Mobile
V02600,U0771,S223,2023-04-18,147,No,Mobile
V02601,U0625,S252,2023-02-11,147,Yes,Mobile
V02602,U0591,S006,2023-05-21,15,No,TV
V02603,U0480,S296,2023-02-23,22,No,Laptop
V02604,U0574,S218,2023-06-11,118,Yes,TV
V02605,U0092,S161,2023-04-24,139,No,Mobile
V02606,U0788,S164,2023-08-26,59,Yes,TV
V02607,U0021,S063,2023-12-11,41,No,TV
V02608,U0011,S128,2023-10-27,146,Yes,TV
V02609,U0315,S069,2023-10-21,175,No,Laptop
V02610,U0250,S219,2023-06-28,20,Yes,Mobile
V02611,U0548,S052,2023-12-20,138,No,Mobile
V02612,U0336,S032,2023-01-22,44,No,Laptop
V02613,U0212,S206,2023-04-19,27,No,Laptop
V02614,U0211,S195,2023-12-23,112,No,TV
V02615,U0223,S179,2023-08-14,140,Yes,Tablet
V02616,U0215,S181,2023-10-18,71,Yes,Mobile
V02617,U0642,S171,2023-12-27,149,Yes,Laptop
V02618,U0376,S150,2023-08-09,125,Yes,TV
V02619,U0396,S193,2023-02-14,71,No,Tablet
V02620,U0366,S178,2023-10-18,39,Yes,Mobile
V02621,U0253,S202,2023-07-14,167,No,Mobile
V02622,U0521,S123,2023-12-04,130,Yes,Tablet
V02623,U0029,S082,2023-04-04,149,No,Tablet
V02624,U0420,S003,2023-11-29,97,No,TV
V02625,U0534,S043,2023-06-01,106,Yes,Laptop
V02626,U0722,S212,2023-05-12,29,Yes,Mobile
V02627,U0332,S105,2023-02-23,95,No,Laptop
V02628,U0044,S192,2023-07-29,41,No,Mobile
V02629,U0139,S252,2023-04-07,64,Yes,Mobile
V02630,U0499,S215,2023-05-16,63,Yes,Tablet
V02631,U0270,S133,2023-03-10,79,Yes,Tablet
V02632,U0607,S163,2023-03-01,64,Yes,Mobile
V02633,U0589,S023,2023-10-22,117,No,Tablet
V02634,U0712,S002,2023-07-25,155,No,TV
V02635,U0629,S261,2023-03-30,126,No,Laptop
V02636,U0115,S122,2023-06-13,94,No,Tablet
V02637,U0127,S233,2023-03-11,78,No,TV
V02638,U0567,S287,2023-01-11,40,No,Mobile
V02639,U0795,S018,2023-07-16,61,No,Laptop
V02640,U0520,S253,2023-04-17,62,Yes,Tablet
V02641,U0525,S114,2023-08-15,69,No,TV
V02642,U0780,S244,2023-07-27,125,No,Mobile
V02643,U0239,S005,2023-05-09,164,Yes,Mobile
V02644,U0358,S099,2023-11-15,141,Yes,Tablet
V02645,U0559,S066,2023-01-12,111,Yes,TV
V02646,U0171,S021,2023-06-28,77,No,Mobile
V02647,U0239,S044,2023-12-02,166,Yes,Mobile
V02648,U0462,S237,2023-12-01,44,No,Mobile
V02649,U0068,S011,2023-05-18,24,No,Tablet
V02650,U0103,S290,2023-12-20,65,No,TV
V02651,U0800,S123,2023-05-19,151,No,Mobile
V02652,U0732,S159,2023-01-31,35,No,TV
V02653,U0558,S239,2023-03-15,17,No,Tablet
V02654,U0262,S295,2023-03-19,114,No,TV
V02655,U0383,S041,2023-04-04,136,Yes,Laptop
V02656,U0297,S008,2023-03-15,77,Yes,TV
V02657,U0103,S056,2023-03-30,146,No,Mobile
V02658,U0313,S196,2023-01-19,144,Yes,Tablet
V02659,U0221,S026,2023-02-20,131,No,Mobile
V02660,U0460,S087,2023-03-18,24,No,TV
V02661,U0609,S172,2023-01-18,70,Yes,Tablet
V02662,U0072,S293,2023-08-01,102,Yes,TV
V02663,U0011,S174,2023-07-29,129,Yes,Tablet
V02664,U0031,S031,2023-11-06,34,No,Tablet
V02665,U0342,S289,2023-05-05,13,Yes,Mobile
V02666,U0631,S237,2023-08-25,32,Yes,TV
V02667,U0176,S083,2023-01-18,33,No,Mobile
V02668,U0580,S022,2023-04-15,140,No,Tablet
V02669,U0508,S073,2023-02-08,57,No,Mobile
V02670,U0324,S144,2023-01-13,114,No,Mobile
V02671,U0584,S086,2023-09-11,150,Yes,Mobile
V02672,U0466,S132,2023-08-31,88,Yes,TV
V02673,U0149,S116,2023-07-28,87,Yes,Laptop
V02674,U0370,S074,2023-03-09,33,Yes,Tablet
V02675,U0351,S093,2023-01-08,64,Yes,Laptop
V02676,U0751,S009,2023-02-12,159,Yes,Laptop
V02677,U0486,S093,2023-06-06,106,No,Mobile
V02678,U0431,S181,2023-04-17,90,Yes,Mobile
V02679,U0482,S210,2023-04-26,30,Yes,Tablet
V02680,U0738,S286,2023-11-05,16,No,TV
V02681,U0709,S184,2023-05-19,159,No,Laptop
V02682,U0038,S068,2023-02-27,37,No,Mobile
V02683,U0328,S275,2023-10-22,158,Yes,Mobile
V02684,U0554,S208,2023-03-29,83,No,Tablet
V02685,U0570,S220,2023-05-11,141,No,Tablet
V02686,U0475,S195,2023-03-06,25,Yes,Mobile
V02687,U0320,S234,2023-09-14,76,No,Mobile
V02688,U0449,S286,2023-09-19,32,Yes,Mobile
V02689,U0503,S150,2023-10-20,168,Yes,TV
V02690,U0308,S023,2023-02-13,22,No,Tablet
V02691,U0403,S066,2023-10-20,60,Yes,Laptop
V02692,U0554,S138,2023-04-28,140,No,Tablet
V02693,U0041,S259,2023-05-19,50,No,Mobile
V02694,U0327,S141,2023-04-25,120,No,TV
V02695,U0173,S034,2023-03-17,52,Yes,TV
V02696,U0015,S184,2023-09-09,94,Yes,Mobile
V02697,U0003,S032,2023-04-17,15,Yes,Mobile
V02698,U0255,S150,2023-10-08,113,No,Tablet
V02699,U0627,S003,2023-05-03,10,Yes,Mobile
V02700,U0122,S208,2023-03-04,10,No,Mobile
V02701,U0394,S291,2023-10-24,170,Yes,TV
V02702,U0702,S254,2023-05-01,61,Yes,Tablet
V02703,U0758,S023,2023-10-25,109,No,Mobile
V02704,U0308,S279,2023-10-05,31,No,Tablet
V02705,U0398,S126,2023-09-03,20,No,Mobile
V02706,U0701,S113,2023-01-12,73,No,Tablet
V02707,U0741,S126,2023-03-02,124,Yes,Mobile
V02708,U0326,S048,2023-02-19,179,Yes,Laptop
V02709,U0338,S257,2023-12-22,46,No,Laptop
V02710,U0194,S134,2023-03-18,180,Yes,Mobile
V02711,U0209,S166,2023-02-05,71,No,Laptop
V02712,U0031,S229,2023-07-31,92,No,Tablet
V02713,U0291,S298,2023-10-22,79,No,Tablet
V02714,U0152,S028,2023-08-10,34,No,Mobile
V02715,U0274,S009,2023-10-09,45,Yes,Mobile
V02716,U0142,S114,2023-12-19,141,Yes,Tablet
V02717,U0002,S077,2023-11-02,110,No,TV
V02718,U0513,S036,2023-01-18,137,No,Laptop
V02719,U0140,S240,2023-12-19,68,No,Laptop
V02720,U0422,S160,2023-11-23,50,Yes,TV
V02721,U0018,S005,2023-06-26,85,No,Mobile
V02722,U0791,S287,2023-03-23,45,Yes,Laptop
V02723,U0704,S215,2023-02-24,27,Yes,TV
V02724,U0355,S290,2023-11-20,14,No,Laptop
V02725,U0118,S017,2023-12-07,25,No,Tablet
V02726,U0225,S029,2023-11-05,77,Yes,Tablet
V02727,U0056,S044,2023-07-29,42,Yes,TV
V02728,U0470,S045,2023-09-25,17,Yes,Mobile
V02729,U0131,S291,2023-03-31,170,Yes,Tablet
V02730,U0092,S065,2023-02-05,17,No,Laptop
V02731,U0012,S255,2023-09-30,119,No,Tablet
V02732,U0791,S133,2023-06-16,89,Yes,Tablet
V02733,U0671,S091,2023-01-24,46,No,Tablet
V02734,U0650,S154,2023-08-03,108,Yes,Mobile
V02735,U0341,S122,2023-02-24,11,Yes,Laptop
V02736,U0750,S159,2023-09-13,135,Yes,TV
V02737,U0359,S286,2023-05-13,117,Yes,Mobile
V02738,U0548,S087,2023-09-09,51,No,Laptop
V02739,U0470,S094,2023-02-21,110,Yes,Tablet
V02740,U0429,S199,2023-01-02,99,No,Tablet
V02741,U0283,S040,2023-03-20,169,Yes,Tablet
V02742,U0523,S139,2023-07-29,169,No,Laptop
V02743,U0083,S082,2023-08-31,158,No,Mobile
V02744,U0371,S008,2023-11-24,19,Yes,Tablet
V02745,U0513,S290,2023-02-25,133,No,Laptop
V02746,U0241,S161,2023-03-16,79,Yes,TV
V02747,U0315,S215,2023-06-07,106,Yes,TV
V02748,U0089,S173,2023-02-26,173,Yes,Tablet
V02749,U0168,S183,2023-05-10,75,No,TV
V02750,U0676,S142,2023-01-09,82,No,Mobile
V02751,U0687,S253,2023-03-05,60,Yes,Mobile
V02752,U0475,S128,2023-09-29,10,Yes,Tablet
V02753,U0231,S173,2023-04-30,160,No,Laptop
V02754,U0742,S034,2023-09-14,145,Yes,Laptop
V02755,U0550,S012,2023-10-28,113,No,Tablet
V02756,U0356,S051,2023-05-13,35,Yes,Mobile
V02757,U0165,S190,2023-04-04,89,Yes,TV
V02758,U0085,S096,2023-12-03,73,No,Mobile
V02759,U0053,S160,2023-03-02,166,No,Tablet
V02760,U0509,S073,2023-01-03,35,Yes,Tablet
V02761,U0208,S084,2023-01-28,25,Yes,TV
V02762,U0564,S026,2023-02-23,30,No,Mobile
V02763,U0014,S108,2023-05-22,86,Yes,Tablet
V02764,U0110,S255,2023-03-01,35,Yes,Tablet
V02765,U0047,S054,2023-11-30,171,No,Tablet
V02766,U0701,S027,2023-03-21,139,No,Laptop
V02767,U0652,S239,2023-02-20,144,No,Laptop
V02768,U0644,S062,2023-07-06,29,Yes,TV
V02769,U0229,S173,2023-08-13,145,No,TV
V02770,U0024,S242,2023-12-28,52,Yes,Tablet
V02771,U0483,S071,2023-09-25,129,Yes,Mobile
V02772,U0115,S213,2023-04-27,37,No,Tablet
V02773,U0798,S241,2023-01-15,49,Yes,TV
V02774,U0258,S247,2023-04-14,135,No,Mobile
V02775,U0497,S174,2023-10-02,68,Yes,Mobile
V02776,U0574,S055,2023-08-18,11,No,TV
V02777,U0690,S282,2023-05-27,103,Yes,Laptop
V02778,U0016,S087,2023-08-27,176,Yes,Laptop
V02779,U0199,S070,2023-12-09,64,No,Tablet
V02780,U0125,S201,2023-04-06,159,Yes,Mobile
V02781,U0565,S181,2023-07-16,126,No,Laptop
V02782,U0021,S200,2023-07-23,123,No,Laptop
V02783,U0635,S061,2023-02-03,72,No,Laptop
V02784,U0092,S165,2023-12-23,24,Yes,Mobile
V02785,U0149,S199,2023-07-28,28,No,Mobile
V02786,U0223,S102,2023-09-03,103,Yes,Mobile
V02787,U0161,S145,2023-11-29,64,No,Mobile
V02788,U0592,S071,2023-11-14,83,Yes,Laptop
V02789,U0226,S013,2023-09-15,12,Yes,Laptop
V02790,U0616,S039,2023-02-24,13,No,Laptop
V02791,U0151,S052,2023-04-28,104,Yes,Mobile
V02792,U0737,S187,2023-07-13,150,No,Tablet
V02793,U0414,S126,2023-12-24,69,No,Laptop
V02794,U0564,S047,2023-04-30,33,No,Mobile
V02795,U0122,S142,2023-06-16,137,Yes,Tablet
V02796,U0503,S259,2023-05-13,159,Yes,Tablet
V02797,U0484,S127,2023-03-04,151,No,Laptop
V02798,U0141,S280,2023-06-14,29,Yes,Tablet
V02799,U0101,S069,2023-09-10,69,No,Laptop
V02800,U0519,S051,2023-10-16,97,No,Laptop
V02801,U0386,S024,2023-05-13,163,Yes,Tablet
V02802,U0752,S197,2023-03-24,14,Yes,TV
V02803,U0446,S190,2023-06-01,81,No,Tablet
V02804,U0145,S019,2023-08-25,101,No,Mobile
V02805,U0028,S236,2023-08-15,62,Yes,Mobile
V02806,U0126,S186,2023-09-14,108,No,Laptop
V02807,U0545,S118,2023-11-30,133,No,Mobile
V02808,U0499,S163,2023-04-21,88,Yes,TV
V02809,U0795,S096,2023-09-29,123,Yes,Laptop
V02810,U0516,S167,2023-02-07,127,No,TV
V02811,U0166,S289,2023-07-16,54,Yes,Laptop
V02812,U0702,S271,2023-05-13,113,No,TV
V02813,U0569,S265,2023-08-19,86,Yes,Mobile
V02814,U0439,S129,2023-08-18,44,No,Mobile
V02815,U0700,S106,2023-08-17,46,No,Tablet
V02816,U0347,S107,2023-02-04,150,Yes,Tablet
V02817,U0709,S071,2023-09-01,101,No,TV
V02818,U0740,S259,2023-04-22,131,No,Mobile
V02819,U0270,S265,2023-07-28,143,Yes,Tablet
V02820,U0181,S030,2023-10-30,95,Yes,Laptop
V02821,U0007,S178,2023-05-01,16,No,TV
V02822,U0592,S215,2023-08-31,31,Yes,Laptop
V02823,U0440,S132,2023-11-02,12,No,Laptop
V02824,U0422,S231,2023-04-09,24,No,Tablet
V02825,U0512,S174,2023-09-14,98,No,Laptop
V02826,U0079,S015,2023-03-23,71,No,Laptop
V02827,U0489,S108,2023-03-17,113,Yes,TV
V02828,U0185,S031,2023-08-22,55,Yes,TV
V02829,U0494,S053,2023-11-26,37,Yes,Mobile
V02830,U0667,S251,2023-08-26,119,No,Mobile
V02831,U0434,S085,2023-09-09,24,Yes,Laptop
V02832,U0117,S148,2023-03-22,78,No,Tablet
V02833,U0034,S192,2023-10-23,54,Yes,Mobile
V02834,U0213,S300,2023-08-06,55,Yes,TV
V02835,U0765,S212,2023-01-16,155,Yes,Mobile
V02836,U0189,S204,2023-02-18,78,No,Tablet
V02837,U0433,S280,2023-02-09,16,Yes,Mobile
V02838,U0778,S010,2023-08-19,65,No,Mobile
V02839,U0457,S021,2023-07-24,97,Yes,Mobile
V02840,U0598,S102,2023-01-17,63,No,TV
V02841,U0188,S130,2023-07-31,81,No,Tablet
V02842,U0116,S226,2023-10-23,50,Yes,Laptop
V02843,U0248,S285,2023-08-16,11,No,TV
V02844,U0760,S204,2023-10-16,93,Yes,Laptop
V02845,U0359,S282,2023-02-01,93,Yes,Mobile
V02846,U0756,S116,2023-12-24,42,Yes,Tablet
V02847,U0777,S253,2023-12-25,56,Yes,Mobile
V02848,U0397,S114,2023-03-23,99,Yes,Mobile
V02849,U0061,S065,2023-06-02,120,No,Tablet
V02850,U0662,S170,2023-08-20,53,No,Tablet
V02851,U0365,S106,2023-03-27,160,No,Tablet
V02852,U0024,S232,2023-05-16,10,No,Tablet
V02853,U0429,S254,2023-06-04,103,Yes,Tablet
V02854,U0046,S280,2023-01-12,12,Yes,Mobile
V02855,U0610,S024,2023-10-17,52,Yes,TV
V02856,U0796,S154,2023-02-09,70,No,Mobile
V02857,U0556,S294,2023-05-24,18,No,TV
V02858,U0357,S099,2023-03-30,73,Yes,TV
V02859,U0172,S126,2023-03-30,101,Yes,Mobile
V02860,U0384,S170,2023-01-21,98,Yes,Mobile
V02861,U0346,S146,2023-02-28,94,Yes,Mobile
V02862,U0595,S259,2023-04-26,151,No,Laptop
V02863,U0639,S100,2023-12-22,72,Yes,TV
V02864,U0253,S202,2023-03-25,51,No,Tablet
V02865,U0551,S014,2023-03-09,98,Yes,TV
V02866,U0276,S139,2023-03-04,33,Yes,TV
V02867,U0455,S171,2023-10-24,163,Yes,Tablet
V02868,U0058,S061,2023-06-10,46,Yes,TV
V02869,U0203,S039,2023-09-12,133,No,Tablet
V02870,U0285,S082,2023-06-08,26,No,Mobile
V02871,U0610,S138,2023-07-16,174,Yes,Mobile
V02872,U0459,S176,2023-10-17,169,Yes,Mobile
V02873,U0186,S203,2023-10-28,124,Yes,Mobile
V02874,U0103,S247,2023-12-26,105,Yes,TV
V02875,U0434,S141,2023-07-25,131,Yes,Laptop
V02876,U0258,S197,2023-03-19,36,No,TV
V02877,U0636,S218,2023-12-26,40,Yes,Tablet
V02878,U0005,S293,2023-04-28,161,Yes,TV
V02879,U0323,S071,2023-12-04,79,No,Mobile
V02880,U0723,S055,2023-04-08,26,Yes,Laptop
V02881,U0340,S182,2023-12-20,12,Yes,Laptop
V02882,U0215,S072,2023-02-18,35,No,Mobile
V02883,U0683,S026,2023-06-03,142,Yes,Tablet
V02884,U0654,S072,2023-09-06,76,No,Tablet
V02885,U0384,S129,2023-11-06,43,Yes,TV
V02886,U0726,S131,2023-02-17,170,Yes,Laptop
V02887,U0605,S093,2023-12-25,11,Yes,Laptop
V02888,U0505,S022,2023-10-05,120,No,Tablet
V02889,U0589,S102,2023-11-21,63,No,TV
V02890,U0363,S049,2023-03-29,101,No,Mobile
V02891,U0479,S278,2023-03-26,180,No,Laptop
V02892,U0059,S267,2023-08-10,95,No,Laptop
V02893,U0757,S278,2023-09-27,53,Yes,Laptop
V02894,U0728,S245,2023-12-25,44,No,Tablet
V02895,U0758,S261,2023-03-30,78,Yes,Tablet
V02896,U0675,S300,2023-09-04,53,Yes,Laptop
V02897,U0799,S164,2023-06-06,105,Yes,Mobile
V02898,U0173,S285,2023-10-27,50,No,TV
V02899,U0009,S055,2023-04-04,146,No,TV
V02900,U0173,S154,2023-06-30,124,No,TV
V02901,U0194,S129,2023-10-10,56,No,Mobile
V02902,U0167,S126,2023-02-16,80,Yes,Mobile
V02903,U0609,S006,2023-05-28,13,Yes,Tablet
V02904,U0711,S228,2023-07-21,20,Yes,TV
V02905,U0001,S135,2023-07-29,97,No,Mobile
V02906,U0441,S100,2023-10-25,57,No,Mobile
V02907,U0663,S021,2023-09-02,14,No,TV
V02908,U0052,S044,2023-11-11,157,Yes,TV
V02909,U0782,S103,2023-05-06,147,No,TV
V02910,U0306,S238,2023-03-10,33,Yes,Mobile
V02911,U0392,S003,2023-10-31,21,Yes,Tablet
V02912,U0473,S249,2023-01-11,178,Yes,Mobile
V02913,U0288,S205,2023-06-14,38,No,Tablet
V02914,U0447,S067,2023-01-29,110,No,Laptop
V02915,U0011,S008,2023-04-22,156,No,Laptop
V02916,U0178,S103,2023-04-27,79,No,Tablet
V02917,U0436,S076,2023-02-16,67,No,Mobile
V02918,U0421,S059,2023-04-16,13,Yes,Laptop
V02919,U0446,S154,2023-05-25,45,Yes,TV
V02920,U0358,S142,2023-02-20,83,No,Mobile
V02921,U0183,S238,2023-04-11,130,No,Tablet
V02922,U0489,S216,2023-09-25,18,No,Tablet
V02923,U0258,S150,2023-12-21,56,Yes,Mobile
V02924,U0072,S243,2023-05-23,93,No,Laptop
V02925,U0021,S045,2023-02-21,136,No,TV
V02926,U0715,S094,2023-03-30,20,No,TV
V02927,U0456,S158,2023-05-27,78,Yes,Laptop
V02928,U0173,S113,2023-02-09,78,No,Laptop
V02929,U0202,S257,2023-08-08,109,No,Laptop
V02930,U0170,S184,2023-08-18,85,Yes,Laptop
V02931,U0780,S071,2023-04-26,117,No,Mobile
V02932,U0178,S102,2023-05-24,142,No,Tablet
V02933,U0065,S007,2023-12-28,10,No,Laptop
V02934,U0641,S161,2023-04-27,133,No,Laptop
V02935,U0401,S143,2023-03-31,70,Yes,Laptop
V02936,U0034,S298,2023-10-30,66,Yes,Tablet
V02937,U0269,S219,2023-10-01,22,Yes,Laptop
V02938,U0755,S049,2023-09-08,85,No,TV
V02939,U0283,S109,2023-08-22,127,No,Mobile
V02940,U0085,S278,2023-07-22,125,No,Laptop
V02941,U0425,S240,2023-08-01,43,No,Tablet
V02942,U0567,S035,2023-04-30,104,No,Laptop
V02943,U0532,S191,2023-12-22,142,Yes,Mobile
V02944,U0464,S244,2023-01-31,52,Yes,Mobile
V02945,U0343,S021,2023-01-06,126,No,Tablet
V02946,U0242,S187,2023-01-11,115,No,Tablet
V02947,U0038,S117,2023-01-18,73,No,Tablet
V02948,U0607,S261,2023-05-17,72,No,TV
V02949,U0495,S226,2023-01-14,180,No,TV
V02950,U0483,S062,2023-01-12,150,No,TV
V02951,U0431,S211,2023-04-04,131,Yes,Laptop
V02952,U0790,S263,2023-02-11,125,Yes,Tablet
V02953,U0515,S169,2023-06-18,163,Yes,Mobile
V02954,U0770,S106,2023-07-18,156,No,Tablet
V02955,U0697,S087,2023-04-15,141,No,Tablet
V02956,U0760,S162,2023-07-24,173,Yes,Laptop
V02957,U0585,S071,2023-01-12,45,No,Mobile
V02958,U0061,S135,2023-12-22,175,No,Tablet
V02959,U0559,S206,2023-12-25,123,Yes,Mobile
V02960,U0211,S096,2023-07-28,25,No,Mobile
V02961,U0592,S008,2023-07-25,131,Yes,TV
V02962,U0786,S261,2023-10-25,167,Yes,Mobile
V02963,U0503,S062,2023-12-11,153,Yes,TV
V02964,U0788,S105,2023-08-03,69,No,Tablet
V02965,U0756,S004,2023-02-16,146,No,Tablet
V02966,U0176,S208,2023-06-07,160,No,Laptop
V02967,U0212,S275,2023-03-22,180,Yes,TV
V02968,U0335,S155,2023-02-14,173,Yes,Mobile
V02969,U0368,S290,2023-02-27,166,No,Tablet
V02970,U0390,S092,2023-08-19,26,Yes,Laptop
V02971,U0195,S002,2023-10-03,104,No,Laptop
V02972,U0279,S119,2023-11-07,153,Yes,Laptop
V02973,U0056,S076,2023-12-04,29,Yes,Tablet
V02974,U0425,S242,2023-10-03,138,Yes,Mobile
V02975,U0657,S139,2023-07-17,179,No,TV
V02976,U0352,S271,2023-12-14,158,Yes,Mobile
V02977,U0667,S130,2023-02-22,158,No,TV
V02978,U0337,S001,2023-12-01,61,Yes,Tablet
V02979,U0488,S028,2023-01-24,163,Yes,TV
V02980,U0044,S229,2023-07-31,22,No,TV
V02981,U0531,S034,2023-01-16,126,Yes,TV
V02982,U0542,S085,2023-07-25,163,Yes,Tablet
V02983,U0667,S152,2023-10-09,86,Yes,Laptop
V02984,U0469,S076,2023-01-16,142,Yes,Laptop
V02985,U0657,S240,2023-10-17,171,Yes,Laptop
V02986,U0430,S277,2023-02-15,10,Yes,Tablet
V02987,U0737,S198,2023-10-31,38,Yes,TV
V02988,U0402,S068,2023-08-30,13,No,Mobile
V02989,U0018,S123,2023-09-29,169,Yes,Mobile
V02990,U0651,S090,2023-08-22,117,Yes,TV
V02991,U0288,S138,2023-12-11,65,No,Laptop
V02992,U0646,S095,2023-11-01,174,No,Laptop
V02993,U0007,S042,2023-06-21,55,No,Mobile
V02994,U0306,S084,2023-06-01,178,Yes,Laptop
V02995,U0611,S010,2023-04-21,159,No,Mobile
V02996,U0470,S187,2023-03-21,73,Yes,Mobile
V02997,U0584,S232,2023-04-04,113,No,Mobile
V02998,U0665,S230,2023-05-08,10,No,TV
V02999,U0385,S163,2023-05-31,44,Yes,Laptop
V03000,U0364,S114,2023-01-22,118,No,Laptop
V03001,U0717,S273,2023-09-14,122,Yes,Laptop
V03002,U0249,S205,2023-05-23,79,Yes,TV
V03003,U0735,S292,2023-03-02,125,No,Tablet
V03004,U0284,S205,2023-05-08,115,No,TV
V03005,U0237,S220,2023-04-12,19,Yes,Tablet
V03006,U0619,S271,2023-07-26,114,No,Laptop
V03007,U0133,S191,2023-10-27,158,Yes,Laptop
V03008,U0683,S090,2023-10-18,44,No,Mobile
V03009,U0620,S269,2023-05-12,109,Yes,TV
V03010,U0578,S066,2023-03-26,12,No,Tablet
V03011,U0075,S233,2023-08-02,155,No,Tablet
V03012,U0354,S194,2023-04-01,166,Yes,TV
V03013,U0221,S165,2023-10-29,151,Yes,Tablet
V03014,U0728,S254,2023-07-24,125,No,TV
V03015,U0013,S155,2023-07-10,41,No,TV
V03016,U0051,S268,2023-05-11,74,Yes,TV
V03017,U0205,S271,2023-02-18,58,No,Mobile
V03018,U0413,S006,2023-03-21,17,Yes,Mobile
V03019,U0305,S026,2023-02-04,177,No,Tablet
V03020,U0632,S035,2023-07-24,88,Yes,TV
V03021,U0749,S289,2023-01-18,28,No,TV
V03022,U0018,S105,2023-06-03,142,Yes,Tablet
V03023,U0651,S279,2023-06-14,130,Yes,TV
V03024,U0660,S168,2023-01-17,108,No,Laptop
V03025,U0304,S006,2023-03-23,94,Yes,TV
V03026,U0240,S173,2023-01-29,69,Yes,Mobile
V03027,U0437,S220,2023-10-19,165,No,Mobile
V03028,U0573,S206,2023-11-15,42,No,Mobile
V03029,U0412,S274,2023-11-29,43,No,Mobile
V03030,U0675,S187,2023-02-13,72,No,Mobile
V03031,U0419,S052,2023-08-18,144,No,Tablet
V03032,U0492,S079,2023-10-20,176,No,Laptop
V03033,U0254,S158,2023-01-04,135,No,Laptop
V03034,U0326,S116,2023-03-03,28,Yes,TV
V03035,U0415,S050,2023-09-04,13,No,Mobile
V03036,U0508,S101,2023-09-12,174,No,TV
V03037,U0359,S032,2023-02-07,67,No,Tablet
V03038,U0047,S076,2023-02-14,95,Yes,Mobile
V03039,U0529,S248,2023-10-30,59,Yes,TV
